"Step","WC_lmax3_nv4_ns14 - train_loss","WC_lmax3_nv4_ns14 - train_loss__MIN","WC_lmax3_nv4_ns14 - train_loss__MAX","WC_lmax2_nv4_ns16 - train_loss","WC_lmax2_nv4_ns16 - train_loss__MIN","WC_lmax2_nv4_ns16 - train_loss__MAX","WC_lmax1_nv5_ns18 - train_loss","WC_lmax1_nv5_ns18 - train_loss__MIN","WC_lmax1_nv5_ns18 - train_loss__MAX","WC_lmax0_nv6_ns24 - train_loss","WC_lmax0_nv6_ns24 - train_loss__MIN","WC_lmax0_nv6_ns24 - train_loss__MAX"
"125","0.529908089410691","0.529908089410691","0.529908089410691","0.5531980423700242","0.5531980423700242","0.5531980423700242","0.6679718380882627","0.6679718380882627","0.6679718380882627","0.9822037106468564","0.9822037106468564","0.9822037106468564"
"126","0.5502630869547526","0.5502630869547526","0.5502630869547526","0.5546105702718099","0.5546105702718099","0.5546105702718099","0.6335746220179966","0.6335746220179966","0.6335746220179966","0.9900559924897694","0.9900559924897694","0.9900559924897694"
"127","0.5794343040103004","0.5794343040103004","0.5794343040103004","0.5594938823154995","0.5594938823154995","0.5594938823154995","0.6320658184233165","0.6320658184233165","0.6320658184233165","0.968883786882673","0.968883786882673","0.968883786882673"
"128","0.5261178697858538","0.5261178697858538","0.5261178697858538","0.5718158994402204","0.5718158994402204","0.5718158994402204","0.6486382711501348","0.6486382711501348","0.6486382711501348","0.9890056791759673","0.9890056791759673","0.9890056791759673"
"129","0.5350342705136254","0.5350342705136254","0.5350342705136254","0.5425551278250558","0.5425551278250558","0.5425551278250558","0.6173802784511021","0.6173802784511021","0.6173802784511021","1.0421796526227678","1.0421796526227678","1.0421796526227678"
"130","0.5383145922706241","0.5383145922706241","0.5383145922706241","0.5456391743251255","0.5456391743251255","0.5456391743251255","0.650223868233817","0.650223868233817","0.650223868233817","0.976542972383045","0.976542972383045","0.976542972383045"
"131","0.5304301579793295","0.5304301579793295","0.5304301579793295","0.5584133693150112","0.5584133693150112","0.5584133693150112","0.6531994229271298","0.6531994229271298","0.6531994229271298","1.0241566612606956","1.0241566612606956","1.0241566612606956"
"132","0.529790651230585","0.529790651230585","0.529790651230585","0.5709192639305478","0.5709192639305478","0.5709192639305478","0.6321863446916852","0.6321863446916852","0.6321863446916852","0.9720374516078404","0.9720374516078404","0.9720374516078404"
"133","0.5365032468523298","0.5365032468523298","0.5365032468523298","0.5747881389799572","0.5747881389799572","0.5747881389799572","0.6091509319487072","0.6091509319487072","0.6091509319487072","0.9877073197137742","0.9877073197137742","0.9877073197137742"
"134","0.5396568661644345","0.5396568661644345","0.5396568661644345","0.5538670676095145","0.5538670676095145","0.5538670676095145","0.6098655519031343","0.6098655519031343","0.6098655519031343","1.004526864914667","1.004526864914667","1.004526864914667"
"135","0.5504653113228934","0.5504653113228934","0.5504653113228934","0.55117248353504","0.55117248353504","0.55117248353504","0.615390868414016","0.615390868414016","0.615390868414016","0.9775424230666387","0.9775424230666387","0.9775424230666387"
"136","0.5445967174711681","0.5445967174711681","0.5445967174711681","0.5315877369471959","0.5315877369471959","0.5315877369471959","0.6265616189865839","0.6265616189865839","0.6265616189865839","1.002504439581008","1.002504439581008","1.002504439581008"
"137","0.519293603442964","0.519293603442964","0.519293603442964","0.5333174750918434","0.5333174750918434","0.5333174750918434","0.6260392779395694","0.6260392779395694","0.6260392779395694","1.0167718614850725","1.0167718614850725","1.0167718614850725"
"138","0.5442938123430524","0.5442938123430524","0.5442938123430524","0.5396554583594912","0.5396554583594912","0.5396554583594912","0.6024679456438337","0.6024679456438337","0.6024679456438337","0.9776079995291573","0.9776079995291573","0.9776079995291573"
"139","0.5305712563650948","0.5305712563650948","0.5305712563650948","0.5482797168550038","0.5482797168550038","0.5482797168550038","0.6275778725033715","0.6275778725033715","0.6275778725033715","1.0306950523739768","1.0306950523739768","1.0306950523739768"
"140","0.5243319556826637","0.5243319556826637","0.5243319556826637","0.5680675960722423","0.5680675960722423","0.5680675960722423","0.5790167763119652","0.5790167763119652","0.5790167763119652","1.0027157011486234","1.0027157011486234","1.0027157011486234"
"141","0.535969370887393","0.535969370887393","0.535969370887393","0.5326514925275531","0.5326514925275531","0.5326514925275531","0.6177222842261905","0.6177222842261905","0.6177222842261905","1.0049756368001301","1.0049756368001301","1.0049756368001301"
"142","0.5605552764165969","0.5605552764165969","0.5605552764165969","0.5155054274059477","0.5155054274059477","0.5155054274059477","0.6149346033732096","0.6149346033732096","0.6149346033732096","1.011965615408761","1.011965615408761","1.011965615408761"
"143","0.5156509762718564","0.5156509762718564","0.5156509762718564","0.5328649793352399","0.5328649793352399","0.5328649793352399","0.5743225188482375","0.5743225188482375","0.5743225188482375","1.0349712371826172","1.0349712371826172","1.0349712371826172"
"144","0.5358684630621047","0.5358684630621047","0.5358684630621047","0.5565468016124907","0.5565468016124907","0.5565468016124907","0.6363549005417597","0.6363549005417597","0.6363549005417597","1.0167694091796875","1.0167694091796875","1.0167694091796875"
"145","0.555568740481422","0.555568740481422","0.555568740481422","0.5466780435471308","0.5466780435471308","0.5466780435471308","0.593047096615746","0.593047096615746","0.593047096615746","1.0055995214553106","1.0055995214553106","1.0055995214553106"
"146","0.5229052589053199","0.5229052589053199","0.5229052589053199","0.546220098223005","0.546220098223005","0.546220098223005","0.5993370782761347","0.5993370782761347","0.5993370782761347","0.9976674034481957","0.9976674034481957","0.9976674034481957"
"147","0.5427466347104027","0.5427466347104027","0.5427466347104027","0.554597672962007","0.554597672962007","0.554597672962007","0.6063847314743769","0.6063847314743769","0.6063847314743769","0.9750228155226934","0.9750228155226934","0.9750228155226934"
"148","0.535243034362793","0.535243034362793","0.535243034362793","0.5262927554902577","0.5262927554902577","0.5262927554902577","0.5997139158703032","0.5997139158703032","0.5997139158703032","0.9961143675304595","0.9961143675304595","0.9961143675304595"
"149","0.5619215284075055","0.5619215284075055","0.5619215284075055","0.5302415575299945","0.5302415575299945","0.5302415575299945","0.5859501702444894","0.5859501702444894","0.5859501702444894","0.9639913468133836","0.9639913468133836","0.9639913468133836"
"150","0.5028768266950335","0.5028768266950335","0.5028768266950335","0.5116977691650391","0.5116977691650391","0.5116977691650391","0.5995518820626395","0.5995518820626395","0.5995518820626395","1.00177610488165","1.00177610488165","1.00177610488165"
"151","0.5291574114844912","0.5291574114844912","0.5291574114844912","0.5227046239943731","0.5227046239943731","0.5227046239943731","0.5919751212710426","0.5919751212710426","0.5919751212710426","1.0003742036365328","1.0003742036365328","1.0003742036365328"
"152","0.5131165186564127","0.5131165186564127","0.5131165186564127","0.5384135927472796","0.5384135927472796","0.5384135927472796","0.5940005438668388","0.5940005438668388","0.5940005438668388","0.9871791657947359","0.9871791657947359","0.9871791657947359"
"153","0.5212146668207078","0.5212146668207078","0.5212146668207078","0.5441616149175734","0.5441616149175734","0.5441616149175734","0.6013395672752744","0.6013395672752744","0.6013395672752744","0.9981490543910435","0.9981490543910435","0.9981490543910435"
"154","0.5248012088593983","0.5248012088593983","0.5248012088593983","0.5430116653442383","0.5430116653442383","0.5430116653442383","0.6039618083408901","0.6039618083408901","0.6039618083408901","0.9370721181233724","0.9370721181233724","0.9370721181233724"
"155","0.5342098417736235","0.5342098417736235","0.5342098417736235","0.5097541354951405","0.5097541354951405","0.5097541354951405","0.5807224455333891","0.5807224455333891","0.5807224455333891","0.9476769765218099","0.9476769765218099","0.9476769765218099"
"156","0.5169217245919364","0.5169217245919364","0.5169217245919364","0.5187538691929409","0.5187538691929409","0.5187538691929409","0.5884586515880766","0.5884586515880766","0.5884586515880766","0.969834463936942","0.969834463936942","0.969834463936942"
"157","0.5254288627987816","0.5254288627987816","0.5254288627987816","0.5103754316057477","0.5103754316057477","0.5103754316057477","0.5824841090611049","0.5824841090611049","0.5824841090611049","0.9508952186221168","0.9508952186221168","0.9508952186221168"
"158","0.5231571197509766","0.5231571197509766","0.5231571197509766","0.513585681007022","0.513585681007022","0.513585681007022","0.5764792306082589","0.5764792306082589","0.5764792306082589","0.9672082265218099","0.9672082265218099","0.9672082265218099"
"159","0.5361125128609794","0.5361125128609794","0.5361125128609794","0.5207172121320452","0.5207172121320452","0.5207172121320452","0.5777579716273716","0.5777579716273716","0.5777579716273716","0.9331003824869791","0.9331003824869791","0.9331003824869791"
"160","0.5437527157011486","0.5437527157011486","0.5437527157011486","0.529744375319708","0.529744375319708","0.529744375319708","0.5688533782958984","0.5688533782958984","0.5688533782958984","0.9395656585693359","0.9395656585693359","0.9395656585693359"
"161","0.49746581486293245","0.49746581486293245","0.49746581486293245","0.5371856235322499","0.5371856235322499","0.5371856235322499","0.5872902643112909","0.5872902643112909","0.5872902643112909","0.9744172777448382","0.9744172777448382","0.9744172777448382"
"162","0.5137262798490978","0.5137262798490978","0.5137262798490978","0.49646713620140437","0.49646713620140437","0.49646713620140437","0.5814468747093564","0.5814468747093564","0.5814468747093564","0.9126076471237909","0.9126076471237909","0.9126076471237909"
"163","0.5353424435570127","0.5353424435570127","0.5353424435570127","0.49736690521240234","0.49736690521240234","0.49736690521240234","0.6060488564627511","0.6060488564627511","0.6060488564627511","0.9388053530738467","0.9388053530738467","0.9388053530738467"
"164","0.529943102882022","0.529943102882022","0.529943102882022","0.5239112944830031","0.5239112944830031","0.5239112944830031","0.5635208402361188","0.5635208402361188","0.5635208402361188","0.9277308327811105","0.9277308327811105","0.9277308327811105"
"165","0.573872202918643","0.573872202918643","0.573872202918643","0.5202961422148205","0.5202961422148205","0.5202961422148205","0.602823984055292","0.602823984055292","0.602823984055292","0.9341219039190383","0.9341219039190383","0.9341219039190383"
"166","0.5354433513823009","0.5354433513823009","0.5354433513823009","0.5394314811343238","0.5394314811343238","0.5394314811343238","0.5758096149989537","0.5758096149989537","0.5758096149989537","0.933507556007022","0.933507556007022","0.933507556007022"
"167","0.5243134725661505","0.5243134725661505","0.5243134725661505","0.5185612723940894","0.5185612723940894","0.5185612723940894","0.5907746269589379","0.5907746269589379","0.5907746269589379","0.9099023001534599","0.9099023001534599","0.9099023001534599"
"168","0.5246018909272694","0.5246018909272694","0.5246018909272694","0.523829732622419","0.523829732622419","0.523829732622419","0.559298696972075","0.559298696972075","0.559298696972075","0.891931897117978","0.891931897117978","0.891931897117978"
"169","0.5265286309378487","0.5265286309378487","0.5265286309378487","0.5266562416439965","0.5266562416439965","0.5266562416439965","0.5803372519356864","0.5803372519356864","0.5803372519356864","0.9289027622767857","0.9289027622767857","0.9289027622767857"
"170","0.5266566957746234","0.5266566957746234","0.5266566957746234","0.5250719615391323","0.5250719615391323","0.5250719615391323","0.5634028570992606","0.5634028570992606","0.5634028570992606","0.9518434433710008","0.9518434433710008","0.9518434433710008"
"171","0.5401178087506976","0.5401178087506976","0.5401178087506976","0.5344584782918295","0.5344584782918295","0.5344584782918295","0.5881017957414899","0.5881017957414899","0.5881017957414899","0.9046432858421689","0.9046432858421689","0.9046432858421689"
"172","0.5048953010922387","0.5048953010922387","0.5048953010922387","0.5036158788771856","0.5036158788771856","0.5036158788771856","0.5605881100609189","0.5605881100609189","0.5605881100609189","0.8888714199974423","0.8888714199974423","0.8888714199974423"
"173","0.4935234160650344","0.4935234160650344","0.4935234160650344","0.521958487374442","0.521958487374442","0.521958487374442","0.5764933086576915","0.5764933086576915","0.5764933086576915","0.9059114002046131","0.9059114002046131","0.9059114002046131"
"174","0.5066050574893043","0.5066050574893043","0.5066050574893043","0.5341259638468424","0.5341259638468424","0.5341259638468424","0.5802049182710194","0.5802049182710194","0.5802049182710194","0.8939037322998047","0.8939037322998047","0.8939037322998047"
"175","0.5001657576788039","0.5001657576788039","0.5001657576788039","0.4991185778663272","0.4991185778663272","0.4991185778663272","0.5942120779128301","0.5942120779128301","0.5942120779128301","0.9498165675571987","0.9498165675571987","0.9498165675571987"
"176","0.5162051972888765","0.5162051972888765","0.5162051972888765","0.5290029616582961","0.5290029616582961","0.5290029616582961","0.5788252694266183","0.5788252694266183","0.5788252694266183","0.8783003489176432","0.8783003489176432","0.8783003489176432"
"177","0.5132475807553246","0.5132475807553246","0.5132475807553246","0.5471762248447963","0.5471762248447963","0.5471762248447963","0.5523648034958613","0.5523648034958613","0.5523648034958613","0.8991439456031436","0.8991439456031436","0.8991439456031436"
"178","0.5097009113856724","0.5097009113856724","0.5097009113856724","0.5027069818405878","0.5027069818405878","0.5027069818405878","0.5806457428705125","0.5806457428705125","0.5806457428705125","0.8919754028320312","0.8919754028320312","0.8919754028320312"
"179","0.511946269444057","0.511946269444057","0.511946269444057","0.536056155250186","0.536056155250186","0.536056155250186","0.5799528303600493","0.5799528303600493","0.5799528303600493","0.8818285805838448","0.8818285805838448","0.8818285805838448"
"180","0.5116625286283947","0.5116625286283947","0.5116625286283947","0.5218299684070405","0.5218299684070405","0.5218299684070405","0.5666792733328683","0.5666792733328683","0.5666792733328683","0.896464120774042","0.896464120774042","0.896464120774042"
"181","0.5194652648199172","0.5194652648199172","0.5194652648199172","0.5025692894345238","0.5025692894345238","0.5025692894345238","0.5559880847022647","0.5559880847022647","0.5559880847022647","0.8513995579310826","0.8513995579310826","0.8513995579310826"
"182","0.5095698946998233","0.5095698946998233","0.5095698946998233","0.497226805914016","0.497226805914016","0.497226805914016","0.5729450952439081","0.5729450952439081","0.5729450952439081","0.8793077923002697","0.8793077923002697","0.8793077923002697"
"183","0.514835312252953","0.514835312252953","0.514835312252953","0.5213647115798223","0.5213647115798223","0.5213647115798223","0.557197025844029","0.557197025844029","0.557197025844029","0.8513579595656622","0.8513579595656622","0.8513579595656622"
"184","0.5112399146670387","0.5112399146670387","0.5112399146670387","0.4943741389683315","0.4943741389683315","0.4943741389683315","0.5560199646722703","0.5560199646722703","0.5560199646722703","0.8672997610909599","0.8672997610909599","0.8672997610909599"
"185","0.5217265628633045","0.5217265628633045","0.5217265628633045","0.48960672106061665","0.48960672106061665","0.48960672106061665","0.5602416538056874","0.5602416538056874","0.5602416538056874","0.9064882369268508","0.9064882369268508","0.9064882369268508"
"186","0.514576548621768","0.514576548621768","0.514576548621768","0.4744775862920852","0.4744775862920852","0.4744775862920852","0.5809508278256371","0.5809508278256371","0.5809508278256371","0.873108636765253","0.873108636765253","0.873108636765253"
"187","0.5014430908929735","0.5014430908929735","0.5014430908929735","0.46313272203717915","0.46313272203717915","0.46313272203717915","0.5451410384405226","0.5451410384405226","0.5451410384405226","0.8915888468424479","0.8915888468424479","0.8915888468424479"
"188","0.4942150570097424","0.4942150570097424","0.4942150570097424","0.49459339323497953","0.49459339323497953","0.49459339323497953","0.5633352370489211","0.5633352370489211","0.5633352370489211","0.9377652122860863","0.9377652122860863","0.9377652122860863"
"189","0.5115480422973633","0.5115480422973633","0.5115480422973633","0.4876550946916853","0.4876550946916853","0.4876550946916853","0.5557212829589844","0.5557212829589844","0.5557212829589844","0.8581774575369698","0.8581774575369698","0.8581774575369698"
"190","0.48121170770554317","0.48121170770554317","0.48121170770554317","0.5204683031354632","0.5204683031354632","0.5204683031354632","0.5719045457385835","0.5719045457385835","0.5719045457385835","0.855803716750372","0.855803716750372","0.855803716750372"
"191","0.5137296858287993","0.5137296858287993","0.5137296858287993","0.4833507537841797","0.4833507537841797","0.4833507537841797","0.5660340899512881","0.5660340899512881","0.5660340899512881","0.8373809087844122","0.8373809087844122","0.8373809087844122"
"192","0.5341168358212426","0.5341168358212426","0.5341168358212426","0.4867244902111235","0.4867244902111235","0.4867244902111235","0.5744865962437221","0.5744865962437221","0.5744865962437221","0.8848847888764881","0.8848847888764881","0.8848847888764881"
"193","0.5008689789544969","0.5008689789544969","0.5008689789544969","0.4833465757824126","0.4833465757824126","0.4833465757824126","0.5466323125930059","0.5466323125930059","0.5466323125930059","0.8669914063953218","0.8669914063953218","0.8669914063953218"
"194","0.5088462829589844","0.5088462829589844","0.5088462829589844","0.4677754356747582","0.4677754356747582","0.4677754356747582","0.6202413922264463","0.6202413922264463","0.6202413922264463","0.8596022469656808","0.8596022469656808","0.8596022469656808"
"195","0.47901012783958796","0.47901012783958796","0.47901012783958796","0.5091555005028134","0.5091555005028134","0.5091555005028134","0.5522361028762091","0.5522361028762091","0.5522361028762091","0.8509429749988374","0.8509429749988374","0.8509429749988374"
"196","0.5035631088983445","0.5035631088983445","0.5035631088983445","0.4977355230422247","0.4977355230422247","0.4977355230422247","0.5478307179042271","0.5478307179042271","0.5478307179042271","0.9004195077078683","0.9004195077078683","0.9004195077078683"
"197","0.5084435145060221","0.5084435145060221","0.5084435145060221","0.4852253595987956","0.4852253595987956","0.4852253595987956","0.5664049784342448","0.5664049784342448","0.5664049784342448","0.8684405372256324","0.8684405372256324","0.8684405372256324"
"198","0.47960948944091797","0.47960948944091797","0.47960948944091797","0.5102490016392299","0.5102490016392299","0.5102490016392299","0.5429667064121791","0.5429667064121791","0.5429667064121791","0.8693760463169643","0.8693760463169643","0.8693760463169643"
"199","0.4861251286097935","0.4861251286097935","0.4861251286097935","0.4834341321672712","0.4834341321672712","0.4834341321672712","0.5806426093691871","0.5806426093691871","0.5806426093691871","0.9191028050013951","0.9191028050013951","0.9191028050013951"
"200","0.470668701898484","0.470668701898484","0.470668701898484","0.45029544830322266","0.45029544830322266","0.45029544830322266","0.5571294512067523","0.5571294512067523","0.5571294512067523","0.9056002298990885","0.9056002298990885","0.9056002298990885"
"201","0.5102937789190383","0.5102937789190383","0.5102937789190383","0.47283867427280973","0.47283867427280973","0.47283867427280973","0.5425653457641602","0.5425653457641602","0.5425653457641602","0.8827888852074033","0.8827888852074033","0.8827888852074033"
"202","0.49110893976120723","0.49110893976120723","0.49110893976120723","0.49809383210681735","0.49809383210681735","0.49809383210681735","0.573775745573498","0.573775745573498","0.573775745573498","0.8631234850202288","0.8631234850202288","0.8631234850202288"
"203","0.47927742912655785","0.47927742912655785","0.47927742912655785","0.4851976576305571","0.4851976576305571","0.4851976576305571","0.5890127817789713","0.5890127817789713","0.5890127817789713","0.8638949621291387","0.8638949621291387","0.8638949621291387"
"204","0.4854476111275809","0.4854476111275809","0.4854476111275809","0.49712825956798734","0.49712825956798734","0.49712825956798734","0.5644722438993908","0.5644722438993908","0.5644722438993908","0.8827315739222935","0.8827315739222935","0.8827315739222935"
"205","0.4838418506440662","0.4838418506440662","0.4838418506440662","0.4594292413620722","0.4594292413620722","0.4594292413620722","0.5485501970563617","0.5485501970563617","0.5485501970563617","0.8873956771123976","0.8873956771123976","0.8873956771123976"
"206","0.4758817581903367","0.4758817581903367","0.4758817581903367","0.47674088251023067","0.47674088251023067","0.47674088251023067","0.5418007714407784","0.5418007714407784","0.5418007714407784","0.8502138228643508","0.8502138228643508","0.8502138228643508"
"207","0.4855725424630301","0.4855725424630301","0.4855725424630301","0.5050305866059803","0.5050305866059803","0.5050305866059803","0.5660636992681594","0.5660636992681594","0.5660636992681594","0.9004271371023995","0.9004271371023995","0.9004271371023995"
"208","0.4949934823172433","0.4949934823172433","0.4949934823172433","0.47626786004929317","0.47626786004929317","0.47626786004929317","0.5579298110235305","0.5579298110235305","0.5579298110235305","0.8322531382242838","0.8322531382242838","0.8322531382242838"
"209","0.4691560836065383","0.4691560836065383","0.4691560836065383","0.4692606698899042","0.4692606698899042","0.4692606698899042","0.5453582945324126","0.5453582945324126","0.5453582945324126","0.8738283429827008","0.8738283429827008","0.8738283429827008"
"210","0.4748049690609887","0.4748049690609887","0.4748049690609887","0.49464725312732516","0.49464725312732516","0.49464725312732516","0.5599242619105748","0.5599242619105748","0.5599242619105748","0.874323254539853","0.874323254539853","0.874323254539853"
"211","0.5050927116757348","0.5050927116757348","0.5050927116757348","0.5003799256824312","0.5003799256824312","0.5003799256824312","0.566878772917248","0.566878772917248","0.566878772917248","0.890503928774879","0.890503928774879","0.890503928774879"
"212","0.48871844155447824","0.48871844155447824","0.48871844155447824","0.5124857312157041","0.5124857312157041","0.5124857312157041","0.5438213348388672","0.5438213348388672","0.5438213348388672","0.8603870755150205","0.8603870755150205","0.8603870755150205"
"213","0.4894021352132161","0.4894021352132161","0.4894021352132161","0.4874947865804036","0.4874947865804036","0.4874947865804036","0.5499860218593052","0.5499860218593052","0.5499860218593052","0.8633945101783389","0.8633945101783389","0.8633945101783389"
"214","0.5068309874761672","0.5068309874761672","0.5068309874761672","0.4881263914562407","0.4881263914562407","0.4881263914562407","0.5580065136864072","0.5580065136864072","0.5580065136864072","0.8725064595540365","0.8725064595540365","0.8725064595540365"
"215","0.499653316679455","0.499653316679455","0.499653316679455","0.4712200618925549","0.4712200618925549","0.4712200618925549","0.5450075240362258","0.5450075240362258","0.5450075240362258","0.8733201708112445","0.8733201708112445","0.8733201708112445"
"216","0.4839607420421782","0.4839607420421782","0.4839607420421782","0.4848590578351702","0.4848590578351702","0.4848590578351702","0.5521533602759952","0.5521533602759952","0.5521533602759952","0.859425771804083","0.859425771804083","0.859425771804083"
"217","0.4792724791027251","0.4792724791027251","0.4792724791027251","0.47544552031017484","0.47544552031017484","0.47544552031017484","0.5853146144321987","0.5853146144321987","0.5853146144321987","0.872863042922247","0.872863042922247","0.872863042922247"
"218","0.48899864015125094","0.48899864015125094","0.48899864015125094","0.45905621846516925","0.45905621846516925","0.45905621846516925","0.5749993097214472","0.5749993097214472","0.5749993097214472","0.8856996808733258","0.8856996808733258","0.8856996808733258"
"219","0.4868334815615699","0.4868334815615699","0.4868334815615699","0.4929836364019485","0.4929836364019485","0.4929836364019485","0.5781809488932291","0.5781809488932291","0.5781809488932291","0.8562848227364677","0.8562848227364677","0.8562848227364677"
"220","0.5001166661580404","0.5001166661580404","0.5001166661580404","0.4783135368710473","0.4783135368710473","0.4783135368710473","0.5600002379644484","0.5600002379644484","0.5600002379644484","0.8580537523542132","0.8580537523542132","0.8580537523542132"
"221","0.49213132404145743","0.49213132404145743","0.49213132404145743","0.49668130420503165","0.49668130420503165","0.49668130420503165","0.565580549694243","0.565580549694243","0.565580549694243","0.8436672573997861","0.8436672573997861","0.8436672573997861"
"222","0.5077715374174572","0.5077715374174572","0.5077715374174572","0.49319803147088914","0.49319803147088914","0.49319803147088914","0.5592389333815801","0.5592389333815801","0.5592389333815801","0.8990754627046131","0.8990754627046131","0.8990754627046131"
"223","0.49219789959135507","0.49219789959135507","0.49219789959135507","0.4705048515683129","0.4705048515683129","0.4705048515683129","0.5460029783703032","0.5460029783703032","0.5460029783703032","0.8555603935605004","0.8555603935605004","0.8555603935605004"
"224","0.4750560578845796","0.4750560578845796","0.4750560578845796","0.46131047748384024","0.46131047748384024","0.46131047748384024","0.5499103182838077","0.5499103182838077","0.5499103182838077","0.8550978161039806","0.8550978161039806","0.8550978161039806"
"225","0.4697659356253488","0.4697659356253488","0.4697659356253488","0.4739639645531064","0.4739639645531064","0.4739639645531064","0.5523376010713124","0.5523376010713124","0.5523376010713124","0.8688181014288039","0.8688181014288039","0.8688181014288039"
"226","0.4768607729957217","0.4768607729957217","0.4768607729957217","0.5046919868105934","0.5046919868105934","0.5046919868105934","0.5140713282993862","0.5140713282993862","0.5140713282993862","0.8731324332101005","0.8731324332101005","0.8731324332101005"
"227","0.48799564724876765","0.48799564724876765","0.48799564724876765","0.4849334898449126","0.4849334898449126","0.4849334898449126","0.5823389689127604","0.5823389689127604","0.5823389689127604","0.8434645334879557","0.8434645334879557","0.8434645334879557"
"228","0.4704304195585705","0.4704304195585705","0.4704304195585705","0.500187010992141","0.500187010992141","0.500187010992141","0.5471739996047247","0.5471739996047247","0.5471739996047247","0.9038474673316592","0.9038474673316592","0.9038474673316592"
"229","0.4828860873267764","0.4828860873267764","0.4828860873267764","0.4633136476789202","0.4633136476789202","0.4633136476789202","0.5499974205380395","0.5499974205380395","0.5499974205380395","0.8577194213867188","0.8577194213867188","0.8577194213867188"
"230","0.4624643325805664","0.4624643325805664","0.4624643325805664","0.4583464577084496","0.4583464577084496","0.4583464577084496","0.5436405000232515","0.5436405000232515","0.5436405000232515","0.8427254813058036","0.8427254813058036","0.8427254813058036"
"231","0.4618946257091704","0.4618946257091704","0.4618946257091704","0.47599615369524273","0.47599615369524273","0.47599615369524273","0.528562727428618","0.528562727428618","0.528562727428618","0.842494147164481","0.842494147164481","0.842494147164481"
"232","0.5101835614158994","0.5101835614158994","0.5101835614158994","0.5074028741745722","0.5074028741745722","0.5074028741745722","0.5599752607799712","0.5599752607799712","0.5599752607799712","0.8604776291620164","0.8604776291620164","0.8604776291620164"
"233","0.48821871621268137","0.48821871621268137","0.48821871621268137","0.4567417871384394","0.4567417871384394","0.4567417871384394","0.5200890132359096","0.5200890132359096","0.5200890132359096","0.8686388106573195","0.8686388106573195","0.8686388106573195"
"234","0.4936528432936895","0.4936528432936895","0.4936528432936895","0.4977125440325056","0.4977125440325056","0.4977125440325056","0.5507301603044782","0.5507301603044782","0.5507301603044782","0.8690635136195591","0.8690635136195591","0.8690635136195591"
"235","0.4856452941894531","0.4856452941894531","0.4856452941894531","0.5043261845906576","0.5043261845906576","0.5043261845906576","0.55159668695359","0.55159668695359","0.55159668695359","0.8898818606422061","0.8898818606422061","0.8898818606422061"
"236","0.48195461999802364","0.48195461999802364","0.48195461999802364","0.522179921468099","0.522179921468099","0.522179921468099","0.5754323232741583","0.5754323232741583","0.5754323232741583","0.8388020651681083","0.8388020651681083","0.8388020651681083"
"237","0.4660922913324265","0.4660922913324265","0.4660922913324265","0.4438996087937128","0.4438996087937128","0.4438996087937128","0.5203632627214704","0.5203632627214704","0.5203632627214704","0.8535562242780413","0.8535562242780413","0.8535562242780413"
"238","0.4578930991036551","0.4578930991036551","0.4578930991036551","0.47997937883649555","0.47997937883649555","0.47997937883649555","0.5253737767537435","0.5253737767537435","0.5253737767537435","0.8840771629696801","0.8840771629696801","0.8840771629696801"
"239","0.469401859101795","0.469401859101795","0.469401859101795","0.4711869103567941","0.4711869103567941","0.4711869103567941","0.544878051394508","0.544878051394508","0.544878051394508","0.8547427767799014","0.8547427767799014","0.8547427767799014"
"240","0.4822725114368257","0.4822725114368257","0.4822725114368257","0.48720786685035344","0.48720786685035344","0.48720786685035344","0.550969986688523","0.550969986688523","0.550969986688523","0.8778201511928013","0.8778201511928013","0.8778201511928013"
"241","0.4685114451817104","0.4685114451817104","0.4685114451817104","0.46972774323962985","0.46972774323962985","0.46972774323962985","0.5398489180065337","0.5398489180065337","0.5398489180065337","0.8614603678385416","0.8614603678385416","0.8614603678385416"
"242","0.4949428921654111","0.4949428921654111","0.4949428921654111","0.5029425393967402","0.5029425393967402","0.5029425393967402","0.5421770640781948","0.5421770640781948","0.5421770640781948","0.8056228274390811","0.8056228274390811","0.8056228274390811"
"243","0.4701674325125558","0.4701674325125558","0.4701674325125558","0.4789031346638997","0.4789031346638997","0.4789031346638997","0.5324220203218006","0.5324220203218006","0.5324220203218006","0.8876930418468657","0.8876930418468657","0.8876930418468657"
"244","0.473066284542992","0.473066284542992","0.473066284542992","0.4847629183814639","0.4847629183814639","0.4847629183814639","0.5458687373570034","0.5458687373570034","0.5458687373570034","0.8253915877569289","0.8253915877569289","0.8253915877569289"
"245","0.4470857892717634","0.4470857892717634","0.4470857892717634","0.4584165300641741","0.4584165300641741","0.4584165300641741","0.5190910157703218","0.5190910157703218","0.5190910157703218","0.8614903404599145","0.8614903404599145","0.8614903404599145"
"246","0.4802763348533994","0.4802763348533994","0.4802763348533994","0.4895652589343843","0.4895652589343843","0.4895652589343843","0.5220333735148112","0.5220333735148112","0.5220333735148112","0.827726545787993","0.827726545787993","0.827726545787993"
"247","0.48622885204496835","0.48622885204496835","0.48622885204496835","0.4906281516665504","0.4906281516665504","0.4906281516665504","0.5504032770792643","0.5504032770792643","0.5504032770792643","0.8628737131754557","0.8628737131754557","0.8628737131754557"
