"Step","lmax2_ns8_nv2 - valinf_rmsds_lt2","lmax2_ns8_nv2 - valinf_rmsds_lt2__MIN","lmax2_ns8_nv2 - valinf_rmsds_lt2__MAX","lmax3_ns8_nv2 - valinf_rmsds_lt2","lmax3_ns8_nv2 - valinf_rmsds_lt2__MIN","lmax3_ns8_nv2 - valinf_rmsds_lt2__MAX","lmax1_ns8_nv2_1e_0o - valinf_rmsds_lt2","lmax1_ns8_nv2_1e_0o - valinf_rmsds_lt2__MIN","lmax1_ns8_nv2_1e_0o - valinf_rmsds_lt2__MAX","lmax1_ns8_nv2_1e_0e - valinf_rmsds_lt2","lmax1_ns8_nv2_1e_0e - valinf_rmsds_lt2__MIN","lmax1_ns8_nv2_1e_0e - valinf_rmsds_lt2__MAX","lmax1_ns8_nv2_1o_0e - valinf_rmsds_lt2","lmax1_ns8_nv2_1o_0e - valinf_rmsds_lt2__MIN","lmax1_ns8_nv2_1o_0e - valinf_rmsds_lt2__MAX","lmax1_ns8_nv2_odd - valinf_rmsds_lt2","lmax1_ns8_nv2_odd - valinf_rmsds_lt2__MIN","lmax1_ns8_nv2_odd - valinf_rmsds_lt2__MAX","lmax1_ns8_nv2 - valinf_rmsds_lt2","lmax1_ns8_nv2 - valinf_rmsds_lt2__MIN","lmax1_ns8_nv2 - valinf_rmsds_lt2__MAX","lmax0_ns8_nv2 - valinf_rmsds_lt2","lmax0_ns8_nv2 - valinf_rmsds_lt2__MIN","lmax0_ns8_nv2 - valinf_rmsds_lt2__MAX"
"820","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","19.51219512195122","19.51219512195122","19.51219512195122","4.878048780487805","4.878048780487805","4.878048780487805","19.51219512195122","19.51219512195122","19.51219512195122","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"825","","","","","","","21.951219512195124","21.951219512195124","21.951219512195124","14.634146341463415","14.634146341463415","14.634146341463415","9.75609756097561","9.75609756097561","9.75609756097561","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"830","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","12.195121951219512","12.195121951219512","12.195121951219512","17.073170731707318","17.073170731707318","17.073170731707318","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"835","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","19.51219512195122","19.51219512195122","19.51219512195122","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"840","","","","","","","4.878048780487805","4.878048780487805","4.878048780487805","14.634146341463415","14.634146341463415","14.634146341463415","7.317073170731708","7.317073170731708","7.317073170731708","26.829268292682926","26.829268292682926","26.829268292682926","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"845","","","","","","","31.70731707317073","31.70731707317073","31.70731707317073","12.195121951219512","12.195121951219512","12.195121951219512","14.634146341463415","14.634146341463415","14.634146341463415","26.829268292682926","26.829268292682926","26.829268292682926","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"850","","","","","","","19.51219512195122","19.51219512195122","19.51219512195122","9.75609756097561","9.75609756097561","9.75609756097561","4.878048780487805","4.878048780487805","4.878048780487805","19.51219512195122","19.51219512195122","19.51219512195122","31.70731707317073","31.70731707317073","31.70731707317073","2.4390243902439024","2.4390243902439024","2.4390243902439024"
"855","","","","","","","29.26829268292683","29.26829268292683","29.26829268292683","12.195121951219512","12.195121951219512","12.195121951219512","7.317073170731708","7.317073170731708","7.317073170731708","24.390243902439025","24.390243902439025","24.390243902439025","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"860","","","","","","","24.390243902439025","24.390243902439025","24.390243902439025","9.75609756097561","9.75609756097561","9.75609756097561","17.073170731707318","17.073170731707318","17.073170731707318","21.951219512195124","21.951219512195124","21.951219512195124","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
"865","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","17.073170731707318","17.073170731707318","17.073170731707318","9.75609756097561","9.75609756097561","9.75609756097561","21.951219512195124","21.951219512195124","21.951219512195124","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"870","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","9.75609756097561","9.75609756097561","9.75609756097561","12.195121951219512","12.195121951219512","12.195121951219512","24.390243902439025","24.390243902439025","24.390243902439025","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"875","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","12.195121951219512","12.195121951219512","12.195121951219512","7.317073170731708","7.317073170731708","7.317073170731708","19.51219512195122","19.51219512195122","19.51219512195122","36.58536585365854","36.58536585365854","36.58536585365854","0","0","0"
"880","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","7.317073170731708","7.317073170731708","7.317073170731708","17.073170731707318","17.073170731707318","17.073170731707318","19.51219512195122","19.51219512195122","19.51219512195122","0","0","0"
"885","","","","","","","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","7.317073170731708","7.317073170731708","7.317073170731708","19.51219512195122","19.51219512195122","19.51219512195122","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"890","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","9.75609756097561","9.75609756097561","9.75609756097561","9.75609756097561","9.75609756097561","9.75609756097561","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","0","0","0"
"895","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","19.51219512195122","19.51219512195122","19.51219512195122","9.75609756097561","9.75609756097561","9.75609756097561","26.829268292682926","26.829268292682926","26.829268292682926","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
"900","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","24.390243902439025","24.390243902439025","24.390243902439025","12.195121951219512","12.195121951219512","12.195121951219512","21.951219512195124","21.951219512195124","21.951219512195124","12.195121951219512","12.195121951219512","12.195121951219512","0","0","0"
"905","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","19.51219512195122","19.51219512195122","19.51219512195122","9.75609756097561","9.75609756097561","9.75609756097561","21.951219512195124","21.951219512195124","21.951219512195124","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"910","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","7.317073170731708","7.317073170731708","7.317073170731708","12.195121951219512","12.195121951219512","12.195121951219512","17.073170731707318","17.073170731707318","17.073170731707318","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"915","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","19.51219512195122","19.51219512195122","19.51219512195122","9.75609756097561","9.75609756097561","9.75609756097561","21.951219512195124","21.951219512195124","21.951219512195124","19.51219512195122","19.51219512195122","19.51219512195122","0","0","0"
"920","","","","","","","21.951219512195124","21.951219512195124","21.951219512195124","19.51219512195122","19.51219512195122","19.51219512195122","9.75609756097561","9.75609756097561","9.75609756097561","17.073170731707318","17.073170731707318","17.073170731707318","36.58536585365854","36.58536585365854","36.58536585365854","0","0","0"
"925","","","","","","","12.195121951219512","12.195121951219512","12.195121951219512","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","19.51219512195122","19.51219512195122","19.51219512195122","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
"930","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","26.829268292682926","26.829268292682926","26.829268292682926","12.195121951219512","12.195121951219512","12.195121951219512","14.634146341463415","14.634146341463415","14.634146341463415","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"935","","","","","","","19.51219512195122","19.51219512195122","19.51219512195122","14.634146341463415","14.634146341463415","14.634146341463415","7.317073170731708","7.317073170731708","7.317073170731708","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","0","0","0"
"940","","","","","","","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","19.51219512195122","24.390243902439025","24.390243902439025","24.390243902439025","17.073170731707318","17.073170731707318","17.073170731707318","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"945","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","21.951219512195124","21.951219512195124","21.951219512195124","14.634146341463415","14.634146341463415","14.634146341463415","21.951219512195124","21.951219512195124","21.951219512195124","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"950","","","","","","","19.51219512195122","19.51219512195122","19.51219512195122","9.75609756097561","9.75609756097561","9.75609756097561","4.878048780487805","4.878048780487805","4.878048780487805","12.195121951219512","12.195121951219512","12.195121951219512","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
"955","","","","","","","21.951219512195124","21.951219512195124","21.951219512195124","17.073170731707318","17.073170731707318","17.073170731707318","7.317073170731708","7.317073170731708","7.317073170731708","26.829268292682926","26.829268292682926","26.829268292682926","34.146341463414636","34.146341463414636","34.146341463414636","0","0","0"
"960","","","","","","","2.4390243902439024","2.4390243902439024","2.4390243902439024","14.634146341463415","14.634146341463415","14.634146341463415","7.317073170731708","7.317073170731708","7.317073170731708","12.195121951219512","12.195121951219512","12.195121951219512","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"965","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","9.75609756097561","9.75609756097561","9.75609756097561","12.195121951219512","12.195121951219512","12.195121951219512","21.951219512195124","21.951219512195124","21.951219512195124","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"970","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","12.195121951219512","12.195121951219512","12.195121951219512","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","26.829268292682926","26.829268292682926","26.829268292682926","0","0","0"
"975","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","21.951219512195124","21.951219512195124","21.951219512195124","17.073170731707318","17.073170731707318","17.073170731707318","14.634146341463415","14.634146341463415","14.634146341463415","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"980","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","14.634146341463415","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","17.073170731707318","21.951219512195124","21.951219512195124","21.951219512195124","0","0","0"
"985","","","","","","","17.073170731707318","17.073170731707318","17.073170731707318","9.75609756097561","9.75609756097561","9.75609756097561","9.75609756097561","9.75609756097561","9.75609756097561","19.51219512195122","19.51219512195122","19.51219512195122","17.073170731707318","17.073170731707318","17.073170731707318","0","0","0"
"990","","","","","","","14.634146341463415","14.634146341463415","14.634146341463415","17.073170731707318","17.073170731707318","17.073170731707318","4.878048780487805","4.878048780487805","4.878048780487805","29.26829268292683","29.26829268292683","29.26829268292683","31.70731707317073","31.70731707317073","31.70731707317073","0","0","0"
"995","","","","","","","24.390243902439025","24.390243902439025","24.390243902439025","12.195121951219512","12.195121951219512","12.195121951219512","14.634146341463415","14.634146341463415","14.634146341463415","29.26829268292683","29.26829268292683","29.26829268292683","29.26829268292683","29.26829268292683","29.26829268292683","0","0","0"
"1000","","","","","","","7.317073170731708","7.317073170731708","7.317073170731708","17.073170731707318","17.073170731707318","17.073170731707318","4.878048780487805","4.878048780487805","4.878048780487805","24.390243902439025","24.390243902439025","24.390243902439025","24.390243902439025","24.390243902439025","24.390243902439025","0","0","0"
